,,"Tunbridge Wells A26 Roadside",
Date,Time,"PM10 particulate matter (Grav Equiv)",Status
09/04/2021,06:00,13.228,"V µg/m³ (INDIC GRAV)"
09/04/2021,07:00,19.142,"V µg/m³ (INDIC GRAV)"
09/04/2021,08:00,17.550,"V µg/m³ (INDIC GRAV)"
09/04/2021,09:00,50.342,"V µg/m³ (INDIC GRAV)"
09/04/2021,10:00,26.715,"V µg/m³ (INDIC GRAV)"
09/04/2021,11:00,20.898,"V µg/m³ (INDIC GRAV)"
09/04/2021,12:00,24.635,"V µg/m³ (INDIC GRAV)"
09/04/2021,13:00,22.035,"V µg/m³ (INDIC GRAV)"
09/04/2021,14:00,22.165,"V µg/m³ (INDIC GRAV)"
09/04/2021,15:00,37.895,"V µg/m³ (INDIC GRAV)"
09/04/2021,16:00,30.388,"V µg/m³ (INDIC GRAV)"
09/04/2021,17:00,26.812,"V µg/m³ (INDIC GRAV)"
09/04/2021,18:00,29.250,"V µg/m³ (INDIC GRAV)"
09/04/2021,19:00,22.978,"V µg/m³ (INDIC GRAV)"
09/04/2021,20:00,35.068,"V µg/m³ (INDIC GRAV)"
09/04/2021,21:00,21.482,"V µg/m³ (INDIC GRAV)"
09/04/2021,22:00,19.468,"V µg/m³ (INDIC GRAV)"
09/04/2021,23:00,23.172,"V µg/m³ (INDIC GRAV)"
09/04/2021,24:00,12.610,"V µg/m³ (INDIC GRAV)"
10/04/2021,01:00,15.632,"V µg/m³ (INDIC GRAV)"
10/04/2021,02:00,12.512,"V µg/m³ (INDIC GRAV)"
10/04/2021,03:00,15.925,"V µg/m³ (INDIC GRAV)"
10/04/2021,04:00,16.478,"V µg/m³ (INDIC GRAV)"
10/04/2021,05:00,13.975,"V µg/m³ (INDIC GRAV)"
10/04/2021,06:00,22.522,"V µg/m³ (INDIC GRAV)"
10/04/2021,07:00,25.545,"V µg/m³ (INDIC GRAV)"
10/04/2021,08:00,26.390,"V µg/m³ (INDIC GRAV)"
10/04/2021,09:00,27.950,"V µg/m³ (INDIC GRAV)"
10/04/2021,10:00,35.555,"V µg/m³ (INDIC GRAV)"
10/04/2021,11:00,32.695,"V µg/m³ (INDIC GRAV)"
10/04/2021,12:00,25.382,"V µg/m³ (INDIC GRAV)"
10/04/2021,13:00,15.762,"V µg/m³ (INDIC GRAV)"
10/04/2021,14:00,9.945,"V µg/m³ (INDIC GRAV)"
10/04/2021,15:00,9.978,"V µg/m³ (INDIC GRAV)"
10/04/2021,16:00,10.530,"V µg/m³ (INDIC GRAV)"
10/04/2021,17:00,13.162,"V µg/m³ (INDIC GRAV)"
10/04/2021,18:00,14.300,"V µg/m³ (INDIC GRAV)"
10/04/2021,19:00,17.128,"V µg/m³ (INDIC GRAV)"
10/04/2021,20:00,21.092,"V µg/m³ (INDIC GRAV)"
10/04/2021,21:00,18.525,"V µg/m³ (INDIC GRAV)"
10/04/2021,22:00,18.850,"V µg/m³ (INDIC GRAV)"
10/04/2021,23:00,14.105,"V µg/m³ (INDIC GRAV)"
10/04/2021,24:00,11.505,"V µg/m³ (INDIC GRAV)"
11/04/2021,01:00,11.668,"V µg/m³ (INDIC GRAV)"
11/04/2021,02:00,25.025,"V µg/m³ (INDIC GRAV)"
11/04/2021,03:00,23.822,"V µg/m³ (INDIC GRAV)"
11/04/2021,04:00,10.205,"V µg/m³ (INDIC GRAV)"
11/04/2021,05:00,11.018,"V µg/m³ (INDIC GRAV)"
11/04/2021,06:00,15.048,"V µg/m³ (INDIC GRAV)"
11/04/2021,07:00,12.220,"V µg/m³ (INDIC GRAV)"
11/04/2021,08:00,22.750,"V µg/m³ (INDIC GRAV)"
11/04/2021,09:00,21.190,"V µg/m³ (INDIC GRAV)"
11/04/2021,10:00,14.820,"V µg/m³ (INDIC GRAV)"
11/04/2021,11:00,17.290,"V µg/m³ (INDIC GRAV)"
11/04/2021,12:00,10.042,"V µg/m³ (INDIC GRAV)"
11/04/2021,13:00,14.332,"V µg/m³ (INDIC GRAV)"
11/04/2021,14:00,13.130,"V µg/m³ (INDIC GRAV)"
11/04/2021,15:00,17.842,"V µg/m³ (INDIC GRAV)"
11/04/2021,16:00,14.528,"V µg/m³ (INDIC GRAV)"
11/04/2021,17:00,24.798,"V µg/m³ (INDIC GRAV)"
11/04/2021,18:00,19.565,"V µg/m³ (INDIC GRAV)"
11/04/2021,19:00,25.578,"V µg/m³ (INDIC GRAV)"
11/04/2021,20:00,9.978,"V µg/m³ (INDIC GRAV)"
11/04/2021,21:00,11.602,"V µg/m³ (INDIC GRAV)"
11/04/2021,22:00,12.415,"V µg/m³ (INDIC GRAV)"
11/04/2021,23:00,12.448,"V µg/m³ (INDIC GRAV)"
11/04/2021,24:00,11.960,"V µg/m³ (INDIC GRAV)"
12/04/2021,01:00,12.382,"V µg/m³ (INDIC GRAV)"
12/04/2021,02:00,11.472,"V µg/m³ (INDIC GRAV)"
12/04/2021,03:00,10.400,"V µg/m³ (INDIC GRAV)"
12/04/2021,04:00,8.970,"V µg/m³ (INDIC GRAV)"
12/04/2021,05:00,9.262,"V µg/m³ (INDIC GRAV)"
12/04/2021,06:00,14.170,"V µg/m³ (INDIC GRAV)"
12/04/2021,07:00,15.372,"V µg/m³ (INDIC GRAV)"
12/04/2021,08:00,13.812,"V µg/m³ (INDIC GRAV)"
12/04/2021,09:00,16.445,"V µg/m³ (INDIC GRAV)"
12/04/2021,10:00,18.492,"V µg/m³ (INDIC GRAV)"
12/04/2021,11:00,11.007,"V µg/m³ (INDIC GRAV)"
12/04/2021,12:00,14.690,"V µg/m³ (INDIC GRAV)"
12/04/2021,13:00,21.288,"V µg/m³ (INDIC GRAV)"
12/04/2021,14:00,26.260,"V µg/m³ (INDIC GRAV)"
12/04/2021,15:00,16.380,"V µg/m³ (INDIC GRAV)"
12/04/2021,16:00,18.330,"V µg/m³ (INDIC GRAV)"
12/04/2021,17:00,20.248,"V µg/m³ (INDIC GRAV)"
12/04/2021,18:00,31.720,"V µg/m³ (INDIC GRAV)"
12/04/2021,19:00,52.390,"V µg/m³ (INDIC GRAV)"
12/04/2021,20:00,46.410,"V µg/m³ (INDIC GRAV)"
12/04/2021,21:00,44.980,"V µg/m³ (INDIC GRAV)"
12/04/2021,22:00,38.708,"V µg/m³ (INDIC GRAV)"
12/04/2021,23:00,24.668,"V µg/m³ (INDIC GRAV)"
12/04/2021,24:00,23.075,"V µg/m³ (INDIC GRAV)"
13/04/2021,01:00,25.902,"V µg/m³ (INDIC GRAV)"
13/04/2021,02:00,25.448,"V µg/m³ (INDIC GRAV)"
13/04/2021,03:00,14.398,"V µg/m³ (INDIC GRAV)"
13/04/2021,04:00,19.662,"V µg/m³ (INDIC GRAV)"
13/04/2021,05:00,27.430,"V µg/m³ (INDIC GRAV)"
13/04/2021,06:00,37.408,"V µg/m³ (INDIC GRAV)"
13/04/2021,07:00,26.650,"V µg/m³ (INDIC GRAV)"
13/04/2021,08:00,40.788,"V µg/m³ (INDIC GRAV)"
13/04/2021,09:00,53.560,"V µg/m³ (INDIC GRAV)"
13/04/2021,10:00,31.622,"V µg/m³ (INDIC GRAV)"
13/04/2021,11:00,43.908,"V µg/m³ (INDIC GRAV)"
13/04/2021,12:00,29.412,"V µg/m³ (INDIC GRAV)"
13/04/2021,13:00,35.328,"V µg/m³ (INDIC GRAV)"
13/04/2021,14:00,38.155,"V µg/m³ (INDIC GRAV)"
13/04/2021,15:00,39.715,"V µg/m³ (INDIC GRAV)"
13/04/2021,16:00,33.118,"V µg/m³ (INDIC GRAV)"
13/04/2021,17:00,35.198,"V µg/m³ (INDIC GRAV)"
13/04/2021,18:00,29.478,"V µg/m³ (INDIC GRAV)"
13/04/2021,19:00,27.398,"V µg/m³ (INDIC GRAV)"
13/04/2021,20:00,22.425,"V µg/m³ (INDIC GRAV)"
13/04/2021,21:00,20.312,"V µg/m³ (INDIC GRAV)"
13/04/2021,22:00,20.378,"V µg/m³ (INDIC GRAV)"
13/04/2021,23:00,22.035,"V µg/m³ (INDIC GRAV)"
13/04/2021,24:00,19.532,"V µg/m³ (INDIC GRAV)"
14/04/2021,01:00,17.420,"V µg/m³ (INDIC GRAV)"
14/04/2021,02:00,15.762,"V µg/m³ (INDIC GRAV)"
14/04/2021,03:00,16.738,"V µg/m³ (INDIC GRAV)"
14/04/2021,04:00,19.630,"V µg/m³ (INDIC GRAV)"
14/04/2021,05:00,27.268,"V µg/m³ (INDIC GRAV)"
14/04/2021,06:00,42.738,"V µg/m³ (INDIC GRAV)"
14/04/2021,07:00,63.375,"V µg/m³ (INDIC GRAV)"
14/04/2021,08:00,55.868,"V µg/m³ (INDIC GRAV)"
14/04/2021,09:00,39.325,"V µg/m³ (INDIC GRAV)"
14/04/2021,10:00,35.750,"V µg/m³ (INDIC GRAV)"
14/04/2021,11:00,25.870,"V µg/m³ (INDIC GRAV)"
14/04/2021,12:00,23.562,"V µg/m³ (INDIC GRAV)"
14/04/2021,13:00,33.410,"V µg/m³ (INDIC GRAV)"
14/04/2021,14:00,45.598,"V µg/m³ (INDIC GRAV)"
14/04/2021,15:00,35.522,"V µg/m³ (INDIC GRAV)"
14/04/2021,16:00,61.848,"V µg/m³ (INDIC GRAV)"
14/04/2021,17:00,29.445,"V µg/m³ (INDIC GRAV)"
14/04/2021,18:00,30.322,"V µg/m³ (INDIC GRAV)"
14/04/2021,19:00,29.185,"V µg/m³ (INDIC GRAV)"
14/04/2021,20:00,30.842,"V µg/m³ (INDIC GRAV)"
14/04/2021,21:00,24.245,"V µg/m³ (INDIC GRAV)"
14/04/2021,22:00,18.980,"V µg/m³ (INDIC GRAV)"
14/04/2021,23:00,18.232,"V µg/m³ (INDIC GRAV)"
14/04/2021,24:00,17.355,"V µg/m³ (INDIC GRAV)"
15/04/2021,01:00,17.550,"V µg/m³ (INDIC GRAV)"
15/04/2021,02:00,13.552,"V µg/m³ (INDIC GRAV)"
15/04/2021,03:00,13.455,"V µg/m³ (INDIC GRAV)"
15/04/2021,04:00,13.325,"V µg/m³ (INDIC GRAV)"
15/04/2021,05:00,21.938,"V µg/m³ (INDIC GRAV)"
15/04/2021,06:00,21.418,"V µg/m³ (INDIC GRAV)"
15/04/2021,07:00,20.020,"V µg/m³ (INDIC GRAV)"
15/04/2021,08:00,28.698,"V µg/m³ (INDIC GRAV)"
15/04/2021,09:00,42.510,"V µg/m³ (INDIC GRAV)"
15/04/2021,10:00,37.732,"V µg/m³ (INDIC GRAV)"
15/04/2021,11:00,31.948,"V µg/m³ (INDIC GRAV)"
15/04/2021,12:00,29.055,"V µg/m³ (INDIC GRAV)"
15/04/2021,13:00,30.582,"V µg/m³ (INDIC GRAV)"
15/04/2021,14:00,36.952,"V µg/m³ (INDIC GRAV)"
15/04/2021,15:00,26.780,"V µg/m³ (INDIC GRAV)"
15/04/2021,16:00,30.062,"V µg/m³ (INDIC GRAV)"
15/04/2021,17:00,25.870,"V µg/m³ (INDIC GRAV)"
15/04/2021,18:00,28.275,"V µg/m³ (INDIC GRAV)"
15/04/2021,19:00,33.638,"V µg/m³ (INDIC GRAV)"
15/04/2021,20:00,28.828,"V µg/m³ (INDIC GRAV)"
15/04/2021,21:00,25.188,"V µg/m³ (INDIC GRAV)"
15/04/2021,22:00,24.278,"V µg/m³ (INDIC GRAV)"
15/04/2021,23:00,23.075,"V µg/m³ (INDIC GRAV)"
15/04/2021,24:00,23.270,"V µg/m³ (INDIC GRAV)"
16/04/2021,01:00,11.310,"V µg/m³ (INDIC GRAV)"
16/04/2021,02:00,10.530,"V µg/m³ (INDIC GRAV)"
16/04/2021,03:00,12.220,"V µg/m³ (INDIC GRAV)"
16/04/2021,04:00,12.708,"V µg/m³ (INDIC GRAV)"
16/04/2021,05:00,16.250,"V µg/m³ (INDIC GRAV)"
16/04/2021,06:00,24.538,"V µg/m³ (INDIC GRAV)"
16/04/2021,07:00,20.182,"V µg/m³ (INDIC GRAV)"
16/04/2021,08:00,21.092,"V µg/m³ (INDIC GRAV)"
16/04/2021,09:00,29.055,"V µg/m³ (INDIC GRAV)"
16/04/2021,10:00,18.525,"V µg/m³ (INDIC GRAV)"
16/04/2021,11:00,24.992,"V µg/m³ (INDIC GRAV)"
16/04/2021,12:00,175.208,"V µg/m³ (INDIC GRAV)"
16/04/2021,13:00,134.518,"V µg/m³ (INDIC GRAV)"
16/04/2021,14:00,56.972,"V µg/m³ (INDIC GRAV)"
16/04/2021,15:00,170.105,"V µg/m³ (INDIC GRAV)"
16/04/2021,16:00,25.545,"V µg/m³ (INDIC GRAV)"
16/04/2021,17:00,20.052,"V µg/m³ (INDIC GRAV)"
16/04/2021,18:00,21.840,"V µg/m³ (INDIC GRAV)"
16/04/2021,19:00,30.680,"V µg/m³ (INDIC GRAV)"
16/04/2021,20:00,34.060,"V µg/m³ (INDIC GRAV)"
16/04/2021,21:00,32.142,"V µg/m³ (INDIC GRAV)"
16/04/2021,22:00,30.160,"V µg/m³ (INDIC GRAV)"
16/04/2021,23:00,25.448,"V µg/m³ (INDIC GRAV)"
16/04/2021,24:00,25.480,"V µg/m³ (INDIC GRAV)"
17/04/2021,01:00,16.542,"V µg/m³ (INDIC GRAV)"
17/04/2021,02:00,12.220,"V µg/m³ (INDIC GRAV)"
17/04/2021,03:00,12.935,"V µg/m³ (INDIC GRAV)"
17/04/2021,04:00,15.632,"V µg/m³ (INDIC GRAV)"
17/04/2021,05:00,13.878,"V µg/m³ (INDIC GRAV)"
17/04/2021,06:00,22.815,"V µg/m³ (INDIC GRAV)"
17/04/2021,07:00,16.608,"V µg/m³ (INDIC GRAV)"
17/04/2021,08:00,23.530,"V µg/m³ (INDIC GRAV)"
17/04/2021,09:00,19.338,"V µg/m³ (INDIC GRAV)"
17/04/2021,10:00,16.770,"V µg/m³ (INDIC GRAV)"
17/04/2021,11:00,13.358,"V µg/m³ (INDIC GRAV)"
17/04/2021,12:00,20.052,"V µg/m³ (INDIC GRAV)"
17/04/2021,13:00,10.108,"V µg/m³ (INDIC GRAV)"
17/04/2021,14:00,10.498,"V µg/m³ (INDIC GRAV)"
17/04/2021,15:00,17.972,"V µg/m³ (INDIC GRAV)"
17/04/2021,16:00,14.625,"V µg/m³ (INDIC GRAV)"
17/04/2021,17:00,19.728,"V µg/m³ (INDIC GRAV)"
17/04/2021,18:00,21.580,"V µg/m³ (INDIC GRAV)"
17/04/2021,19:00,22.522,"V µg/m³ (INDIC GRAV)"
17/04/2021,20:00,22.718,"V µg/m³ (INDIC GRAV)"
17/04/2021,21:00,27.430,"V µg/m³ (INDIC GRAV)"
17/04/2021,22:00,22.912,"V µg/m³ (INDIC GRAV)"
17/04/2021,23:00,19.142,"V µg/m³ (INDIC GRAV)"
17/04/2021,24:00,16.478,"V µg/m³ (INDIC GRAV)"
18/04/2021,01:00,15.145,"V µg/m³ (INDIC GRAV)"
18/04/2021,02:00,15.470,"V µg/m³ (INDIC GRAV)"
18/04/2021,03:00,15.665,"V µg/m³ (INDIC GRAV)"
18/04/2021,04:00,20.280,"V µg/m³ (INDIC GRAV)"
18/04/2021,05:00,22.912,"V µg/m³ (INDIC GRAV)"
18/04/2021,06:00,23.465,"V µg/m³ (INDIC GRAV)"
18/04/2021,07:00,28.112,"V µg/m³ (INDIC GRAV)"
18/04/2021,08:00,18.232,"V µg/m³ (INDIC GRAV)"
18/04/2021,09:00,12.870,"V µg/m³ (INDIC GRAV)"
18/04/2021,10:00,9.198,"V µg/m³ (INDIC GRAV)"
18/04/2021,11:00,9.620,"V µg/m³ (INDIC GRAV)"
18/04/2021,12:00,10.758,"V µg/m³ (INDIC GRAV)"
18/04/2021,13:00,15.275,"V µg/m³ (INDIC GRAV)"
18/04/2021,14:00,12.772,"V µg/m³ (INDIC GRAV)"
18/04/2021,15:00,17.615,"V µg/m³ (INDIC GRAV)"
18/04/2021,16:00,18.168,"V µg/m³ (INDIC GRAV)"
18/04/2021,17:00,21.482,"V µg/m³ (INDIC GRAV)"
18/04/2021,18:00,25.968,"V µg/m³ (INDIC GRAV)"
18/04/2021,19:00,33.572,"V µg/m³ (INDIC GRAV)"
18/04/2021,20:00,23.790,"V µg/m³ (INDIC GRAV)"
18/04/2021,21:00,29.380,"V µg/m³ (INDIC GRAV)"
18/04/2021,22:00,28.308,"V µg/m³ (INDIC GRAV)"
18/04/2021,23:00,25.285,"V µg/m³ (INDIC GRAV)"
18/04/2021,24:00,21.678,"V µg/m³ (INDIC GRAV)"
19/04/2021,01:00,21.840,"V µg/m³ (INDIC GRAV)"
19/04/2021,02:00,20.865,"V µg/m³ (INDIC GRAV)"
19/04/2021,03:00,19.825,"V µg/m³ (INDIC GRAV)"
19/04/2021,04:00,21.158,"V µg/m³ (INDIC GRAV)"
19/04/2021,05:00,27.072,"V µg/m³ (INDIC GRAV)"
19/04/2021,06:00,40.072,"V µg/m³ (INDIC GRAV)"
19/04/2021,07:00,50.732,"V µg/m³ (INDIC GRAV)"
19/04/2021,08:00,38.772,"V µg/m³ (INDIC GRAV)"
19/04/2021,09:00,31.590,"V µg/m³ (INDIC GRAV)"
19/04/2021,10:00,38.252,"V µg/m³ (INDIC GRAV)"
19/04/2021,11:00,36.790,"V µg/m³ (INDIC GRAV)"
19/04/2021,12:00,32.792,"V µg/m³ (INDIC GRAV)"
19/04/2021,13:00,44.460,"V µg/m³ (INDIC GRAV)"
19/04/2021,14:00,60.450,"V µg/m³ (INDIC GRAV)"
19/04/2021,15:00,46.995,"V µg/m³ (INDIC GRAV)"
19/04/2021,16:00,53.332,"V µg/m³ (INDIC GRAV)"
19/04/2021,17:00,45.728,"V µg/m³ (INDIC GRAV)"
19/04/2021,18:00,47.742,"V µg/m³ (INDIC GRAV)"
19/04/2021,19:00,45.468,"V µg/m³ (INDIC GRAV)"
19/04/2021,20:00,30.485,"V µg/m³ (INDIC GRAV)"
19/04/2021,21:00,36.920,"V µg/m³ (INDIC GRAV)"
19/04/2021,22:00,32.045,"V µg/m³ (INDIC GRAV)"
19/04/2021,23:00,32.955,"V µg/m³ (INDIC GRAV)"
19/04/2021,24:00,40.138,"V µg/m³ (INDIC GRAV)"
20/04/2021,01:00,40.852,"V µg/m³ (INDIC GRAV)"
20/04/2021,02:00,31.655,"V µg/m³ (INDIC GRAV)"
20/04/2021,03:00,32.922,"V µg/m³ (INDIC GRAV)"
20/04/2021,04:00,31.265,"V µg/m³ (INDIC GRAV)"
20/04/2021,05:00,29.998,"V µg/m³ (INDIC GRAV)"
20/04/2021,06:00,39.422,"V µg/m³ (INDIC GRAV)"
20/04/2021,07:00,45.402,"V µg/m³ (INDIC GRAV)"
20/04/2021,08:00,46.930,"V µg/m³ (INDIC GRAV)"
20/04/2021,09:00,45.078,"V µg/m³ (INDIC GRAV)"
20/04/2021,10:00,34.905,"V µg/m³ (INDIC GRAV)"
20/04/2021,11:00,30.648,"V µg/m³ (INDIC GRAV)"
20/04/2021,12:00,34.678,"V µg/m³ (INDIC GRAV)"
20/04/2021,13:00,25.935,"V µg/m³ (INDIC GRAV)"
20/04/2021,14:00,28.860,"V µg/m³ (INDIC GRAV)"
20/04/2021,15:00,46.670,"V µg/m³ (INDIC GRAV)"
20/04/2021,16:00,34.905,"V µg/m³ (INDIC GRAV)"
20/04/2021,17:00,34.612,"V µg/m³ (INDIC GRAV)"
20/04/2021,18:00,30.972,"V µg/m³ (INDIC GRAV)"
20/04/2021,19:00,46.540,"V µg/m³ (INDIC GRAV)"
20/04/2021,20:00,44.980,"V µg/m³ (INDIC GRAV)"
20/04/2021,21:00,33.410,"V µg/m³ (INDIC GRAV)"
20/04/2021,22:00,30.875,"V µg/m³ (INDIC GRAV)"
20/04/2021,23:00,27.008,"V µg/m³ (INDIC GRAV)"
20/04/2021,24:00,30.192,"V µg/m³ (INDIC GRAV)"
21/04/2021,01:00,28.600,"V µg/m³ (INDIC GRAV)"
21/04/2021,02:00,28.145,"V µg/m³ (INDIC GRAV)"
21/04/2021,03:00,24.050,"V µg/m³ (INDIC GRAV)"
21/04/2021,04:00,26.195,"V µg/m³ (INDIC GRAV)"
21/04/2021,05:00,26.910,"V µg/m³ (INDIC GRAV)"
21/04/2021,06:00,33.312,"V µg/m³ (INDIC GRAV)"
21/04/2021,07:00,33.768,"V µg/m³ (INDIC GRAV)"
21/04/2021,08:00,43.290,"V µg/m³ (INDIC GRAV)"
21/04/2021,09:00,41.145,"V µg/m³ (INDIC GRAV)"
21/04/2021,10:00,39.130,"V µg/m³ (INDIC GRAV)"
21/04/2021,11:00,26.520,"V µg/m³ (INDIC GRAV)"
21/04/2021,12:00,31.525,"V µg/m³ (INDIC GRAV)"
21/04/2021,13:00,27.398,"V µg/m³ (INDIC GRAV)"
21/04/2021,14:00,26.292,"V µg/m³ (INDIC GRAV)"
21/04/2021,15:00,33.150,"V µg/m³ (INDIC GRAV)"
21/04/2021,16:00,38.545,"V µg/m³ (INDIC GRAV)"
21/04/2021,17:00,31.168,"V µg/m³ (INDIC GRAV)"
21/04/2021,18:00,37.018,"V µg/m³ (INDIC GRAV)"
21/04/2021,19:00,33.378,"V µg/m³ (INDIC GRAV)"
21/04/2021,20:00,29.445,"V µg/m³ (INDIC GRAV)"
21/04/2021,21:00,22.912,"V µg/m³ (INDIC GRAV)"
21/04/2021,22:00,18.752,"V µg/m³ (INDIC GRAV)"
21/04/2021,23:00,14.040,"V µg/m³ (INDIC GRAV)"
21/04/2021,24:00,15.080,"V µg/m³ (INDIC GRAV)"
22/04/2021,01:00,19.890,"V µg/m³ (INDIC GRAV)"
22/04/2021,02:00,22.100,"V µg/m³ (INDIC GRAV)"
22/04/2021,03:00,23.042,"V µg/m³ (INDIC GRAV)"
22/04/2021,04:00,22.198,"V µg/m³ (INDIC GRAV)"
22/04/2021,05:00,27.300,"V µg/m³ (INDIC GRAV)"
22/04/2021,06:00,37.342,"V µg/m³ (INDIC GRAV)"
22/04/2021,07:00,47.385,"V µg/m³ (INDIC GRAV)"
22/04/2021,08:00,54.308,"V µg/m³ (INDIC GRAV)"
22/04/2021,09:00,51.480,"V µg/m³ (INDIC GRAV)"
22/04/2021,10:00,169.358,"V µg/m³ (INDIC GRAV)"
22/04/2021,11:00,49.205,"V µg/m³ (INDIC GRAV)"
22/04/2021,12:00,44.850,"V µg/m³ (INDIC GRAV)"
22/04/2021,13:00,34.418,"V µg/m³ (INDIC GRAV)"
22/04/2021,14:00,37.732,"V µg/m³ (INDIC GRAV)"
22/04/2021,15:00,28.892,"V µg/m³ (INDIC GRAV)"
22/04/2021,16:00,30.615,"V µg/m³ (INDIC GRAV)"
22/04/2021,17:00,25.642,"V µg/m³ (INDIC GRAV)"
22/04/2021,18:00,29.900,"V µg/m³ (INDIC GRAV)"
22/04/2021,19:00,42.738,"V µg/m³ (INDIC GRAV)"
22/04/2021,20:00,39.650,"V µg/m³ (INDIC GRAV)"
22/04/2021,21:00,28.372,"V µg/m³ (INDIC GRAV)"
22/04/2021,22:00,22.002,"V µg/m³ (INDIC GRAV)"
22/04/2021,23:00,21.482,"V µg/m³ (INDIC GRAV)"
22/04/2021,24:00,20.085,"V µg/m³ (INDIC GRAV)"
23/04/2021,01:00,18.395,"V µg/m³ (INDIC GRAV)"
23/04/2021,02:00,19.142,"V µg/m³ (INDIC GRAV)"
23/04/2021,03:00,18.720,"V µg/m³ (INDIC GRAV)"
23/04/2021,04:00,14.658,"V µg/m³ (INDIC GRAV)"
23/04/2021,05:00,21.612,"V µg/m³ (INDIC GRAV)"
23/04/2021,06:00,27.885,"V µg/m³ (INDIC GRAV)"
23/04/2021,07:00,33.887,"V µg/m³ (INDIC GRAV)"
23/04/2021,08:00,nodata,"V µg/m³ (INDIC GRAV)"
23/04/2021,09:00,37.245,"V µg/m³ (INDIC GRAV)"
23/04/2021,10:00,32.045,"V µg/m³ (INDIC GRAV)"
23/04/2021,11:00,36.660,"V µg/m³ (INDIC GRAV)"
23/04/2021,12:00,39.942,"V µg/m³ (INDIC GRAV)"
23/04/2021,13:00,30.582,"V µg/m³ (INDIC GRAV)"
23/04/2021,14:00,28.502,"V µg/m³ (INDIC GRAV)"
23/04/2021,15:00,41.600,"V µg/m³ (INDIC GRAV)"
23/04/2021,16:00,35.392,"V µg/m³ (INDIC GRAV)"
23/04/2021,17:00,30.192,"V µg/m³ (INDIC GRAV)"
23/04/2021,18:00,33.768,"V µg/m³ (INDIC GRAV)"
23/04/2021,19:00,41.892,"V µg/m³ (INDIC GRAV)"
23/04/2021,20:00,38.578,"V µg/m³ (INDIC GRAV)"
23/04/2021,21:00,27.332,"V µg/m³ (INDIC GRAV)"
23/04/2021,22:00,23.888,"V µg/m³ (INDIC GRAV)"
23/04/2021,23:00,22.002,"V µg/m³ (INDIC GRAV)"
23/04/2021,24:00,18.005,"V µg/m³ (INDIC GRAV)"
24/04/2021,01:00,15.502,"V µg/m³ (INDIC GRAV)"
24/04/2021,02:00,15.242,"V µg/m³ (INDIC GRAV)"
24/04/2021,03:00,16.932,"V µg/m³ (INDIC GRAV)"
24/04/2021,04:00,18.135,"V µg/m³ (INDIC GRAV)"
24/04/2021,05:00,20.085,"V µg/m³ (INDIC GRAV)"
24/04/2021,06:00,24.538,"V µg/m³ (INDIC GRAV)"
24/04/2021,07:00,26.292,"V µg/m³ (INDIC GRAV)"
24/04/2021,08:00,33.118,"V µg/m³ (INDIC GRAV)"
24/04/2021,09:00,32.468,"V µg/m³ (INDIC GRAV)"
24/04/2021,10:00,27.528,"V µg/m³ (INDIC GRAV)"
24/04/2021,11:00,26.195,"V µg/m³ (INDIC GRAV)"
24/04/2021,12:00,31.818,"V µg/m³ (INDIC GRAV)"
24/04/2021,13:00,26.455,"V µg/m³ (INDIC GRAV)"
24/04/2021,14:00,32.728,"V µg/m³ (INDIC GRAV)"
24/04/2021,15:00,27.852,"V µg/m³ (INDIC GRAV)"
24/04/2021,16:00,31.655,"V µg/m³ (INDIC GRAV)"
24/04/2021,17:00,31.655,"V µg/m³ (INDIC GRAV)"
24/04/2021,18:00,31.622,"V µg/m³ (INDIC GRAV)"
24/04/2021,19:00,28.925,"V µg/m³ (INDIC GRAV)"
24/04/2021,20:00,28.210,"V µg/m³ (INDIC GRAV)"
24/04/2021,21:00,24.668,"V µg/m³ (INDIC GRAV)"
24/04/2021,22:00,23.888,"V µg/m³ (INDIC GRAV)"
24/04/2021,23:00,20.898,"V µg/m³ (INDIC GRAV)"
24/04/2021,24:00,22.035,"V µg/m³ (INDIC GRAV)"
25/04/2021,01:00,19.988,"V µg/m³ (INDIC GRAV)"
25/04/2021,02:00,16.705,"V µg/m³ (INDIC GRAV)"
25/04/2021,03:00,16.152,"V µg/m³ (INDIC GRAV)"
25/04/2021,04:00,17.940,"V µg/m³ (INDIC GRAV)"
25/04/2021,05:00,17.680,"V µg/m³ (INDIC GRAV)"
25/04/2021,06:00,18.525,"V µg/m³ (INDIC GRAV)"
25/04/2021,07:00,18.915,"V µg/m³ (INDIC GRAV)"
25/04/2021,08:00,18.948,"V µg/m³ (INDIC GRAV)"
25/04/2021,09:00,23.725,"V µg/m³ (INDIC GRAV)"
25/04/2021,10:00,24.472,"V µg/m³ (INDIC GRAV)"
25/04/2021,11:00,32.858,"V µg/m³ (INDIC GRAV)"
25/04/2021,12:00,31.428,"V µg/m³ (INDIC GRAV)"
25/04/2021,13:00,28.665,"V µg/m³ (INDIC GRAV)"
25/04/2021,14:00,25.415,"V µg/m³ (INDIC GRAV)"
25/04/2021,15:00,25.838,"V µg/m³ (INDIC GRAV)"
25/04/2021,16:00,21.352,"V µg/m³ (INDIC GRAV)"
25/04/2021,17:00,18.882,"V µg/m³ (INDIC GRAV)"
25/04/2021,18:00,23.010,"V µg/m³ (INDIC GRAV)"
25/04/2021,19:00,24.798,"V µg/m³ (INDIC GRAV)"
